"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"
"地理",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000735091426996233
"地面",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000918864283745291
"地势",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"地有",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"第八届",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000551318570247175
"第二波",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"第二家",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"第二件",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"第浪",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"第六年",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"第七",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"第三周",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"第一流",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"第一期",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"第一天",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"点对点",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"点燃",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"点时",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"点缀着",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"电影院",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"店名",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"店内",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"店想",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"掉队",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"调性",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00110263714049435
"跌倒",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"跌停板",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"跌逾点",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"顶峰",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"顶尖",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"定点",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"定居点",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"定向增发",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"东海",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000735091426996233
"东直门",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"董酒",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"动产",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"动员",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"洞见",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"兜底",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"豆类",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"都柏林",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"都跌",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"都市生活",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"都受到",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"都有可能",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"独到",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"独到见解",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"独树一帜",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"赌博",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"赌注",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"渡过难关",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"端的",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"短端",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000551318570247175
"短线投资",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"锻炼",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"段子",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"断崖",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"对潮",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"对冲风险",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"对错",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"对大盘",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"对谢",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"对照",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"顿悟",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"钝化",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"多产",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"多称",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"多家银行",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"多来",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"多媒体",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"多少钱",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"多样性",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"多一点",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"多张",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"多支",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"俄罗斯卢布",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"恶性循环",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"儿童",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"尔斯",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"二十几年",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"二十四五",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"二十岁",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"二重",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"发表演说",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"发挥作用",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"发掘",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"发型",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"发行在外",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"发源",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"发源地",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"发展空间",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"发展前景",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"发展史",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"乏善可陈",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"法国巴黎",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"翻江倒海",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"繁华",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"反比",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"反抗",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"范式",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"贩售",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"方法论",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000551318570247175
"方有",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"方正",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"防漏",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"防御工事",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"防御性",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"放个",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"非常感谢",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"非常快",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"非常适合",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"非主流",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"芬达",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"分别下跌",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"分到",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"分分秒秒",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"分立",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"分流",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"分析员",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"汾酒",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"粉饰",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"丰富性",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"封闭式",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"封堵",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"封建王朝",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"风貌",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"风气",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"风险暴露",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"风险承受能力",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"风险防范体系",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"风险收益",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"风再起",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"疯人院",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"否对",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"敷癌",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"孵化",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000551318570247175
"孵化器",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"扶摇直上",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"服从",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"浮盈",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"福克斯",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"弗洛",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"辅导",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"辅以",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"副教授",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"副理事长",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"复杂程度",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"付出代价",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"负收益",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"富利",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000551318570247175
"附上",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"附属",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"改换",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"概括",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"赶来",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"感触",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"感官世界",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"感染力",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"敢不敢",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"刚兑",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000551318570247175
"钢筋水泥",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"高等教育",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"高度发达",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"高过",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"高级顾问",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"高街",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"高炉",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000551318570247175
"高吗",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"高频",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00110263714049435
"高桥盾",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"高且",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"高收益",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"高中低档",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"高奏",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"膏药",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"搞不清楚",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"搞定",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"搁着",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"割裂",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"割肉",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"葛国栋",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022052742809887
"格迪斯",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"个工作日内",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"个人财产",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"个税",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000735091426996233
"个性",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"各色",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"各项资产",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"跟元胜",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"更多会",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"更换",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"更近",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"更是如此",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"工夫",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"工匠",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"攻城",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"攻坚战",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"功能主义",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"供求平衡",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000735091426996233
"公开市场操作",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"公司法",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00128640999724341
"公司章程",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"公元前",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"公正无私",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"拱门",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"贡等",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"共处",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"共存",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"共度",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"共获",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"苟延残喘",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"购回",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"估值水平",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"古井",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"股东大会",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000551318570247175
"股东大会决议",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"股份回购",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00110263714049435
"股票价格",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"股票指数",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"股票资产",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"股权激励",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00147018285399247
"股是",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"股灾",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"股中",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"固定收益",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"寡头政治",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"怪异",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"关切",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"关于调整",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"官僚主义",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"观测",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"观察点",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000735091426996233
"观察者",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"观感",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"管点",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"管理成本",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"管理机构",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"管理人员",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"管理制度",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"管清友",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"管线",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"管一",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"惯例",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"光华",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"广场",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"规划师",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"规下",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"规整",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"规中",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"归咎于",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"归位",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"贵不贵",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"贵阳",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000551318570247175
"贵重物品",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"国储",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"国富",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"国华",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"国家元首",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"国君",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"国开",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"国库",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"国联安基金",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"国台",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"国泰君安",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"国务院发展研究中心",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"国务院新闻办公室",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"裹足不前",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"过半数",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"过点",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"过冷",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"哈尔",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"孩子",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"海关",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"含义",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"毫无意义",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"郝一萍",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"好几百",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"好吗",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"好人家",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"好时节",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"好算",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"好太多",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"好像",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"耗煤",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"耗煤量",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"浩劫",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"和年",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"和谐",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"何而生",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"何志毅",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"合理性",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"黑板",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"很烦",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"很欢",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"很顺",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"横生",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"鸿沟",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"洪宇涵",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"宏大",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000551318570247175
"宏伟",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000551318570247175
"厚实",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000551318570247175
"呼唤",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"忽然",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"互不",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"互有",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"沪深",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"沪深两市",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"沪政",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"华融",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"滑板",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"划等号",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367545713498116
"化成",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"化等",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
"化而",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183772856749058
